amount,date,degree,lottery_nr,number,winning
,09-10-1960,,191 ,,"4,7,30,34,35,47"
,02-10-1960,,190 ,,"3,7,9,14,17,41"
,25-09-1960,,189 ,,"6,7,20,27,34,49"
,18-09-1960,,188 ,,"12,26,36,37,44,46"
,11-09-1960,,187 ,,"1,13,17,19,36,44"
,04-09-1960,,186 ,,"21,28,38,40,43,49"
,28-08-1960,,185 ,,"5,9,10,29,39,41"
,24-12-1961,,254 ,,"11,17,32,40,46,48"
,17-12-1961,,253 ,,"7,27,32,34,36,41"
,10-12-1961,,252 ,,"5,7,17,19,36,39"
,03-12-1961,,251 ,,"6,22,23,24,38,47"
,26-11-1961,,250 ,,"1,16,24,36,42,43"
,19-11-1961,,249 ,,"1,8,18,19,33,45"
,12-11-1961,,248 ,,"3,10,13,26,28,39"
,05-11-1961,,247 ,,"3,7,10,19,24,31"
,29-10-1961,,246 ,,"4,6,15,27,44,47"
,22-10-1961,,245 ,,"1,3,32,40,45,47"
,15-10-1961,,244 ,,"9,18,23,31,38,39"
,08-10-1961,,243 ,,"5,12,13,23,24,41"
,01-10-1961,,242 ,,"5,14,21,26,40,44"
,24-09-1961,,241 ,,"5,7,22,25,34,47"
,17-09-1961,,240 ,,"4,15,16,19,35,43"
,10-09-1961,,239 ,,"7,13,18,21,23,24"
,03-09-1961,,238 ,,"19,32,39,43,45,48"
,27-08-1961,,237 ,,"4,6,7,13,26,29"
,28-12-1975,,1118 ,,"5,6,11,33,40,45"
,21-12-1975,,1117 ,,"13,14,24,25,43,46"
,21-12-1975,,1116 ,,"5,6,7,16,33,35"
,14-12-1975,,1115 ,,"10,19,30,32,39,44"
,14-12-1975,,1114 ,,"6,17,22,41,47,48"
,07-12-1975,,1113 ,,"4,20,22,36,42,44"
,07-12-1975,,1112 ,,"1,4,15,16,17,33"
,30-11-1975,,1111 ,,"4,24,34,40,44,47"
,30-11-1975,,1110 ,,"1,4,21,22,27,35"
,23-11-1975,,1109 ,,"8,27,30,41,44,49"
,23-11-1975,,1108 ,,"7,18,21,24,27,40"
,16-11-1975,,1107 ,,"25,28,30,31,35,42"
,16-11-1975,,1106 ,,"10,20,24,26,39,46"
,09-11-1975,,1105 ,,"6,10,31,42,46,47"
,09-11-1975,,1104 ,,"3,10,16,25,27,40"
,26-12-1976,,1222 ,,"5,21,28,41,42,48"
,19-12-1976,,1221 ,,"11,12,23,34,35,39"
,19-12-1976,,1220 ,,"12,18,27,37,42,46"
,12-12-1976,,1219 ,,"12,24,26,28,39,46"
,12-12-1976,,1218 ,,"11,20,22,24,25,48"
,05-12-1976,,1217 ,,"9,18,22,24,34,39"
,05-12-1976,,1216 ,,"6,9,11,33,40,41"
,28-11-1976,,1215 ,,"10,13,14,22,33,47"
,28-11-1976,,1214 ,,"13,28,30,32,38,48"
,21-11-1976,,1213 ,,"21,26,41,42,46,48"
,21-11-1976,,1212 ,,"4,9,13,16,25,28"
,14-11-1976,,1211 ,,"6,20,29,37,46,47"
,14-11-1976,,1210 ,,"12,19,22,35,43,47"
,07-11-1976,,1209 ,,"2,4,8,19,32,40"
,07-11-1976,,1208 ,,"3,4,11,13,27,32"
,31-10-1976,,1207 ,,"3,10,11,24,30,44"
,31-10-1976,,1206 ,,"6,19,25,34,37,47"
,24-10-1976,,1205 ,,"1,14,27,29,39,40"
,15-12-1957,,46 ,,"7,12,19,36,42,49"
,08-12-1957,,45 ,,"11,17,24,35,42,47"
,01-12-1957,,44 ,,"5,8,14,26,32,44"
,24-11-1957,,43 ,,"2,6,18,20,40,49"
,17-11-1957,,42 ,,"1,7,9,14,45,48"
,10-11-1957,,41 ,,"8,19,28,30,31,47"
,03-11-1957,,40 ,,"13,21,28,36,39,40"
,27-10-1957,,39 ,,"1,9,14,27,32,34"
,20-10-1957,,38 ,,"22,24,37,40,41,45"
,13-10-1957,,37 ,,"18,22,27,31,35,36"
,06-10-1957,,36 ,,"2,8,9,12,16,30"
,29-09-1957,,35 ,,"4,12,30,35,46,48"
,22-09-1957,,34 ,,"1,15,16,19,47,48"
,15-09-1957,,33 ,,"5,10,16,18,40,42"
,08-09-1957,,32 ,,"6,16,21,25,43,48"
,01-09-1957,,31 ,,"5,16,17,38,40,48"
,09-05-1971,,753 ,,"2,6,10,36,38,45"
,09-05-1971,,752 ,,"5,14,15,18,40,42"
,02-05-1971,,751 ,,"10,11,18,22,23,38"
,25-04-1971,,750 ,,"28,30,35,36,40,49"
,18-04-1971,,749 ,,"8,17,37,38,43,48"
,11-04-1971,,748 ,,"12,13,14,22,26,29"
,04-04-1971,,747 ,,"8,26,27,35,38,48"
,28-03-1971,,746 ,,"8,12,21,34,41,49"
,21-03-1971,,745 ,,"9,22,34,39,41,45"
,14-03-1971,,744 ,,"8,26,28,38,43,44"
,07-03-1971,,743 ,,"15,16,21,27,33,41"
,07-03-1971,,742 ,,"1,15,28,32,40,44"
,28-02-1971,,741 ,,"3,7,20,23,40,43"
,21-02-1971,,740 ,,"2,6,11,15,16,19"
,14-02-1971,,739 ,,"12,24,32,42,44,48"
,07-02-1971,,738 ,,"13,33,35,46,48,49"
,31-01-1971,,737 ,,"3,5,14,31,34,38"
,01-07-1973,,896 ,,"2,16,22,42,44,45"
,24-06-1973,,895 ,,"17,22,26,38,39,49"
,17-06-1973,,894 ,,"16,17,18,24,35,43"
,10-06-1973,,893 ,,"6,14,21,28,34,38"
,10-06-1973,,892 ,,"5,6,12,13,18,24"
,03-06-1973,,891 ,,"6,12,31,36,42,49"
,03-06-1973,,890 ,,"1,7,12,14,26,37"
,27-05-1973,,889 ,,"12,14,15,16,30,48"
,20-05-1973,,888 ,,"8,11,19,29,32,33"
,13-05-1973,,887 ,,"8,10,27,33,43,44"
,13-05-1973,,886 ,,"15,27,34,37,47,48"
,06-05-1973,,885 ,,"1,8,17,18,22,44"
,06-05-1973,,884 ,,"2,4,15,20,22,29"
,29-04-1973,,883 ,,"21,23,24,36,38,43"
,22-04-1973,,882 ,,"9,17,19,23,46,48"
,17-05-1970,,699 ,,"1,23,28,33,45,49"
,10-05-1970,,698 ,,"9,21,28,36,38,46"
,03-05-1970,,697 ,,"3,4,10,16,26,48"
,26-04-1970,,696 ,,"20,28,30,36,45,48"
,19-04-1970,,695 ,,"10,24,27,29,33,39"
,12-04-1970,,694 ,,"4,11,25,31,36,43"
,05-04-1970,,693 ,,"4,6,7,14,15,22"
,29-03-1970,,692 ,,"15,18,35,46,48,49"
,22-03-1970,,691 ,,"17,18,22,24,34,44"
,15-03-1970,,690 ,,"1,3,26,37,39,42"
,08-03-1970,,689 ,,"1,19,25,38,43,45"
,01-03-1970,,688 ,,"8,15,17,20,21,31"
,01-03-1970,,687 ,,"3,15,19,22,30,45"
,22-02-1970,,686 ,,"7,20,21,24,29,32"
,15-02-1970,,685 ,,"10,26,29,32,42,46"
,08-02-1970,,684 ,,"3,15,17,25,42,47"
,01-02-1970,,683 ,,"9,16,19,27,36,47"
,25-01-1970,,682 ,,"10,12,18,34,41,44"
,18-01-1970,,681 ,,"5,9,24,27,38,43"
,11-01-1970,,680 ,,"12,19,28,29,40,45"
,04-01-1970,,679 ,,"3,13,19,22,32,36"
,16-07-1972,,826 ,,"11,12,13,14,24,45"
,09-07-1972,,825 ,,"1,3,4,35,37,48"
,09-07-1972,,824 ,,"1,8,10,28,40,49"
,02-07-1972,,823 ,,"3,9,13,22,25,44"
,25-06-1972,,822 ,,"21,22,26,32,38,39"
,18-06-1972,,821 ,,"7,19,31,38,41,46"
,11-06-1972,,820 ,,"1,9,16,32,37,38"
,11-06-1972,,819 ,,"13,21,28,29,32,40"
,04-06-1972,,818 ,,"4,5,8,9,20,49"
,28-05-1972,,817 ,,"2,3,10,28,33,44"
,21-05-1972,,816 ,,"2,4,23,25,28,33"
,14-05-1972,,815 ,,"9,14,15,19,27,46"
,07-05-1972,,814 ,,"9,14,15,23,25,39"
,28-07-1974,,978 ,,"15,17,34,37,43,45"
,21-07-1974,,977 ,,"6,8,12,13,17,31"
,14-07-1974,,976 ,,"2,7,12,32,35,37"
,14-07-1974,,975 ,,"6,9,16,27,39,49"
,07-07-1974,,974 ,,"8,14,19,30,35,38"
,07-07-1974,,973 ,,"1,18,29,40,42,49"
,30-06-1974,,972 ,,"7,8,15,24,43,49"
,23-06-1974,,971 ,,"11,16,28,40,43,46"
,16-06-1974,,970 ,,"10,19,26,29,37,49"
,09-06-1974,,969 ,,"14,31,33,34,40,47"
,09-06-1974,,968 ,,"6,14,24,26,34,42"
,02-06-1974,,967 ,,"8,9,20,24,31,43"
,02-06-1974,,966 ,,"1,7,12,23,33,37"
,26-05-1974,,965 ,,"1,5,6,11,20,42"
,19-05-1974,,964 ,,"1,4,7,28,33,49"
,12-05-1974,,963 ,,"9,13,18,19,25,36"
,12-05-1974,,962 ,,"10,11,13,27,35,40"
11156585.00,03-01-2019,szóstka,6200 ,1,"2,14,21,22,37,44"
4559.40,03-01-2019,piątka,6200 ,68,"2,14,21,22,37,44"
0.00,05-01-2019,szóstka,6201 ,0,"7,16,18,21,22,26"
4525.30,05-01-2019,piątka,6201 ,56,"7,16,18,21,22,26"
129.30,05-01-2019,czwórka,6201 ,2561,"7,16,18,21,22,26"
24.00,05-01-2019,trójka,6201 ,49560,"7,16,18,21,22,26"
0.00,08-01-2019,szóstka,6202 ,0,"4,17,21,26,42,45"
5184.10,08-01-2019,piątka,6202 ,38,"4,17,21,26,42,45"
139.80,08-01-2019,czwórka,6202 ,2073,"4,17,21,26,42,45"
24.00,08-01-2019,trójka,6202 ,37180,"4,17,21,26,42,45"
,30-12-1962,,307 ,,"5,14,21,28,47,48"
,29-12-1963,,359 ,,"3,5,9,20,26,33"
,13-07-1958,,74 ,,"9,16,21,24,27,35"
,06-07-1958,,73 ,,"10,11,28,38,48,49"
,29-06-1958,,72 ,,"3,7,13,15,16,47"
,22-06-1958,,71 ,,"2,14,22,44,48,49"
,15-06-1958,,70 ,,"17,23,29,39,41,45"
,08-06-1958,,69 ,,"13,14,25,29,33,47"
,01-06-1958,,68 ,,"1,20,41,42,43,44"
,25-05-1958,,67 ,,"7,16,27,33,41,43"
,18-05-1958,,66 ,,"1,2,8,17,28,40"
,11-05-1958,,65 ,,"8,17,22,27,31,41"
,04-05-1958,,64 ,,"4,28,38,40,45,46"
,27-04-1958,,63 ,,"13,16,35,40,41,42"
,20-04-1958,,62 ,,"4,5,9,19,27,32"
,13-04-1958,,61 ,,"3,15,18,35,42,43"
,27-12-1964,,411 ,,"7,11,14,15,24,36"
0.00,01-01-2019,szóstka,6199 ,0,"6,20,24,33,44,47"
5982.50,01-01-2019,piątka,6199 ,58,"6,20,24,33,44,47"
221.80,01-01-2019,czwórka,6199 ,3054,"6,20,24,33,44,47"
24.00,01-01-2019,trójka,6199 ,58523,"6,20,24,33,44,47"
5541886.90,31-12-2016,szóstka,5886 ,2,"3,6,18,20,37,46"
5289.60,31-12-2016,piątka,5886 ,135,"3,6,18,20,37,46"
176.80,31-12-2016,czwórka,5886 ,6870,"3,6,18,20,37,46"
24.00,31-12-2016,trójka,5886 ,127940,"3,6,18,20,37,46"
,06-09-1959,,134 ,,"8,13,20,21,23,26"
,30-08-1959,,133 ,,"9,22,27,36,45,49"
,23-08-1959,,132 ,,"8,14,23,26,37,41"
,16-08-1959,,131 ,,"1,2,4,5,23,36"
,09-08-1959,,130 ,,"7,14,16,19,20,30"
,02-08-1959,,129 ,,"6,17,22,34,37,45"
,26-07-1959,,128 ,,"1,6,12,14,27,45"
,19-07-1959,,127 ,,"6,9,13,18,35,36"
,12-07-1959,,126 ,,"5,9,12,29,34,47"
,05-07-1959,,125 ,,"6,23,25,29,30,34"
,28-06-1959,,124 ,,"14,26,28,31,36,39"
,21-06-1959,,123 ,,"10,22,37,39,42,44"
,14-06-1959,,122 ,,"1,11,17,21,23,38"
,21-08-1960,,184 ,,"8,11,17,33,35,47"
,14-08-1960,,183 ,,"4,14,20,34,43,44"
,07-08-1960,,182 ,,"2,3,6,28,39,41"
,31-07-1960,,181 ,,"5,17,27,29,31,37"
,24-07-1960,,180 ,,"8,15,21,22,38,46"
,17-07-1960,,179 ,,"16,17,18,21,29,38"
,10-07-1960,,178 ,,"6,10,12,16,20,48"
,03-07-1960,,177 ,,"3,24,25,29,43,48"
,26-06-1960,,176 ,,"7,21,23,29,39,43"
,19-06-1960,,175 ,,"13,14,27,31,35,40"
,12-06-1960,,174 ,,"7,11,14,20,35,45"
,05-06-1960,,173 ,,"33,39,41,43,46,48"
,29-05-1960,,172 ,,"3,13,17,19,20,37"
,22-05-1960,,171 ,,"10,12,13,21,25,35"
,15-05-1960,,170 ,,"3,16,17,28,31,49"
,08-05-1960,,169 ,,"13,15,31,32,38,40"
,01-05-1960,,168 ,,"3,12,16,22,30,38"
,24-04-1960,,167 ,,"10,17,20,24,32,33"
,17-04-1960,,166 ,,"1,14,28,34,41,43"
,20-08-1961,,236 ,,"8,11,12,14,16,30"
,13-08-1961,,235 ,,"5,7,23,35,40,41"
,06-08-1961,,234 ,,"1,7,27,30,37,42"
,30-07-1961,,233 ,,"1,14,17,19,37,39"
,23-07-1961,,232 ,,"9,13,20,26,31,40"
,16-07-1961,,231 ,,"13,19,30,31,33,38"
,09-07-1961,,230 ,,"2,9,11,15,17,48"
,02-07-1961,,229 ,,"3,4,10,31,47,48"
,25-06-1961,,228 ,,"12,18,21,22,30,45"
,18-06-1961,,227 ,,"1,16,28,36,40,46"
,11-06-1961,,226 ,,"8,13,21,30,35,47"
,04-06-1961,,225 ,,"5,23,31,44,47,49"
,28-05-1961,,224 ,,"6,7,17,33,38,48"
,02-11-1975,,1103 ,,"24,28,34,37,44,47"
,02-11-1975,,1102 ,,"5,10,27,29,45,47"
,26-10-1975,,1101 ,,"3,8,34,35,36,48"
,26-10-1975,,1100 ,,"15,24,31,38,39,43"
,19-10-1975,,1099 ,,"14,19,24,25,26,37"
,19-10-1975,,1098 ,,"8,24,27,32,44,47"
,12-10-1975,,1097 ,,"5,15,29,34,44,47"
,12-10-1975,,1096 ,,"8,11,28,33,40,49"
,05-10-1975,,1095 ,,"9,25,30,31,36,48"
,05-10-1975,,1094 ,,"7,11,13,27,36,40"
,28-09-1975,,1093 ,,"3,9,15,35,36,38"
,28-09-1975,,1092 ,,"7,13,17,21,28,33"
,21-09-1975,,1091 ,,"2,7,14,17,21,41"
,21-09-1975,,1090 ,,"1,9,15,24,30,44"
,14-09-1975,,1089 ,,"1,4,5,15,28,49"
,14-09-1975,,1088 ,,"5,18,28,32,42,43"
,24-10-1976,,1204 ,,"2,7,15,17,22,40"
,17-10-1976,,1203 ,,"10,16,32,39,44,46"
,17-10-1976,,1202 ,,"2,3,14,22,45,46"
,10-10-1976,,1201 ,,"8,9,17,26,29,48"
,10-10-1976,,1200 ,,"3,14,17,18,27,44"
,03-10-1976,,1199 ,,"7,13,25,34,38,46"
,03-10-1976,,1198 ,,"21,27,33,36,39,41"
,26-09-1976,,1197 ,,"7,14,17,27,33,46"
,26-09-1976,,1196 ,,"4,10,19,31,35,49"
,19-09-1976,,1195 ,,"6,16,22,35,39,48"
,19-09-1976,,1194 ,,"9,11,15,21,24,47"
,12-09-1976,,1193 ,,"6,19,22,40,47,49"
,12-09-1976,,1192 ,,"9,18,25,38,45,48"
,05-09-1976,,1191 ,,"12,18,24,29,37,49"
,05-09-1976,,1190 ,,"5,23,35,39,41,49"
,29-08-1976,,1189 ,,"6,12,19,34,41,48"
,29-08-1976,,1188 ,,"6,14,19,26,28,42"
,22-08-1976,,1187 ,,"2,20,21,24,39,49"
,22-08-1976,,1186 ,,"27,34,35,38,39,45"
,15-08-1976,,1185 ,,"15,25,26,31,43,48"
,15-08-1976,,1184 ,,"7,26,34,38,46,48"
,25-08-1957,,30 ,,"8,20,39,41,45,49"
,18-08-1957,,29 ,,"1,6,17,27,40,44"
,11-08-1957,,28 ,,"4,19,21,32,34,37"
,04-08-1957,,27 ,,"2,5,15,20,30,48"
,28-07-1957,,26 ,,"1,13,19,21,27,35"
,21-07-1957,,25 ,,"3,6,13,22,27,33"
,14-07-1957,,24 ,,"1,11,14,25,44,49"
,07-07-1957,,23 ,,"8,14,24,26,30,33"
,30-06-1957,,22 ,,"13,19,21,24,30,36"
,23-06-1957,,21 ,,"4,9,16,19,28,39"
,16-06-1957,,20 ,,"3,5,11,14,33,48"
,09-06-1957,,19 ,,"5,16,23,30,32,46"
,02-06-1957,,18 ,,"10,11,12,31,32,33"
,26-05-1957,,17 ,,"16,24,25,29,32,36"
,24-01-1971,,736 ,,"2,5,36,43,45,48"
,17-01-1971,,735 ,,"1,13,17,28,44,47"
,17-01-1971,,734 ,,"9,11,16,40,46,47"
,10-01-1971,,733 ,,"7,13,15,18,31,47"
,03-01-1971,,732 ,,"13,15,16,27,30,38"
,15-04-1973,,881 ,,"16,21,22,32,42,44"
,08-04-1973,,880 ,,"8,11,32,33,36,38"
,08-04-1973,,879 ,,"13,24,30,35,43,49"
,01-04-1973,,878 ,,"15,20,22,33,35,42"
,01-04-1973,,877 ,,"9,20,25,30,36,40"
,25-03-1973,,876 ,,"4,12,26,34,37,38"
,18-03-1973,,875 ,,"1,11,23,31,37,41"
,11-03-1973,,874 ,,"7,8,13,14,36,44"
,11-03-1973,,873 ,,"2,5,8,25,29,47"
,04-03-1973,,872 ,,"1,2,27,34,45,48"
,04-03-1973,,871 ,,"2,11,12,14,33,37"
,25-02-1973,,870 ,,"4,5,10,36,38,44"
,18-02-1973,,869 ,,"14,19,28,31,37,48"
,11-02-1973,,868 ,,"5,9,24,31,45,46"
,07-05-1972,,813 ,,"3,6,7,21,41,45"
,30-04-1972,,812 ,,"3,9,13,24,39,44"
,23-04-1972,,811 ,,"10,14,30,37,42,45"
,16-04-1972,,810 ,,"6,20,29,30,36,44"
,09-04-1972,,809 ,,"9,12,16,21,29,43"
,09-04-1972,,808 ,,"16,17,23,25,28,36"
,02-04-1972,,807 ,,"2,10,16,33,40,43"
,26-03-1972,,806 ,,"4,8,21,23,25,49"
,19-03-1972,,805 ,,"8,12,30,33,45,46"
,12-03-1972,,804 ,,"11,21,23,42,45,47"
,05-03-1972,,803 ,,"10,12,21,22,29,31"
,05-03-1972,,802 ,,"1,5,12,37,39,43"
,27-02-1972,,801 ,,"9,18,29,30,38,44"
,20-02-1972,,800 ,,"20,22,31,34,39,46"
,13-02-1972,,799 ,,"6,10,13,24,31,46"
,13-02-1972,,798 ,,"2,16,30,31,40,42"
,06-02-1972,,797 ,,"1,5,15,32,42,49"
,30-01-1972,,796 ,,"1,10,17,25,31,40"
,23-01-1972,,795 ,,"12,14,19,23,33,46"
,16-01-1972,,794 ,,"3,7,20,27,38,45"
,09-01-1972,,793 ,,"5,18,19,28,34,46"
,09-01-1972,,792 ,,"9,10,20,34,35,40"
,05-05-1974,,961 ,,"12,22,29,37,44,48"
,05-05-1974,,960 ,,"3,5,6,16,18,39"
,28-04-1974,,959 ,,"1,8,27,33,34,35"
,21-04-1974,,958 ,,"3,14,21,28,32,36"
,14-04-1974,,957 ,,"2,10,21,33,35,44"
,14-04-1974,,956 ,,"14,15,19,34,36,41"
,07-04-1974,,955 ,,"5,18,20,26,33,49"
,07-04-1974,,954 ,,"5,14,21,26,35,40"
,31-03-1974,,953 ,,"11,13,17,28,32,49"
,24-03-1974,,952 ,,"1,9,10,11,31,37"
,17-03-1974,,951 ,,"4,25,26,29,31,49"
,10-03-1974,,950 ,,"13,15,18,27,30,34"
,10-03-1974,,949 ,,"9,14,16,27,35,45"
168.50,03-01-2019,czwórka,6200 ,3129,"2,14,21,22,37,44"
24.00,03-01-2019,trójka,6200 ,55549,"2,14,21,22,37,44"
,23-12-1962,,306 ,,"5,6,16,23,37,44"
,16-12-1962,,305 ,,"7,23,27,34,36,47"
,09-12-1962,,304 ,,"16,21,29,33,43,47"
,02-12-1962,,303 ,,"25,27,33,41,47,48"
,25-11-1962,,302 ,,"25,27,29,31,32,46"
,18-11-1962,,301 ,,"10,20,27,28,29,37"
,11-11-1962,,300 ,,"4,7,11,12,38,48"
,04-11-1962,,299 ,,"17,31,37,46,47,49"
,28-10-1962,,298 ,,"4,9,10,22,31,35"
,21-10-1962,,297 ,,"3,8,12,14,22,45"
,14-10-1962,,296 ,,"11,14,24,34,36,44"
,07-10-1962,,295 ,,"6,16,30,41,43,47"
,30-09-1962,,294 ,,"4,22,27,38,39,43"
,23-09-1962,,293 ,,"1,2,11,21,30,43"
,22-12-1963,,358 ,,"2,24,26,30,42,46"
,15-12-1963,,357 ,,"7,19,21,33,45,47"
,08-12-1963,,356 ,,"3,7,9,18,21,24"
,01-12-1963,,355 ,,"7,8,21,29,35,38"
,24-11-1963,,354 ,,"6,27,36,38,45,48"
,17-11-1963,,353 ,,"22,25,31,34,37,42"
,10-11-1963,,352 ,,"11,15,24,34,39,42"
,03-11-1963,,351 ,,"1,3,4,26,40,42"
,27-10-1963,,350 ,,"6,7,12,22,27,35"
,20-10-1963,,349 ,,"6,10,15,19,34,43"
,13-10-1963,,348 ,,"1,7,18,33,37,44"
,06-10-1963,,347 ,,"4,11,12,27,29,48"
,29-09-1963,,346 ,,"8,19,20,22,27,28"
,22-09-1963,,345 ,,"1,5,8,21,29,33"
,15-09-1963,,344 ,,"13,17,20,23,35,38"
,08-09-1963,,343 ,,"1,17,28,32,36,43"
,01-09-1963,,342 ,,"16,19,35,38,45,49"
,25-08-1963,,341 ,,"5,6,9,18,28,37"
,18-08-1963,,340 ,,"13,18,20,23,27,40"
,11-08-1963,,339 ,,"2,6,21,38,46,49"
,04-08-1963,,338 ,,"1,5,17,23,37,48"
,28-07-1963,,337 ,,"2,3,6,15,22,32"
,30-03-1958,,60 ,,"4,8,10,32,42,45"
,23-03-1958,,59 ,,"3,7,9,25,42,48"
,16-03-1958,,58 ,,"2,6,9,36,38,42"
,09-03-1958,,57 ,,"5,8,10,26,30,42"
,02-03-1958,,56 ,,"11,14,19,22,23,25"
,23-02-1958,,55 ,,"8,26,28,36,43,49"
,16-02-1958,,54 ,,"2,8,11,39,41,45"
,09-02-1958,,53 ,,"1,21,22,25,34,47"
,02-02-1958,,52 ,,"1,15,29,30,31,33"
,26-01-1958,,51 ,,"12,34,35,43,44,49"
,19-01-1958,,50 ,,"9,15,29,33,43,44"
,12-01-1958,,49 ,,"1,24,30,37,47,48"
,05-01-1958,,48 ,,"2,20,22,36,37,45"
,20-12-1964,,410 ,,"2,3,18,23,25,37"
,13-12-1964,,409 ,,"5,10,13,17,24,46"
,06-12-1964,,408 ,,"10,19,20,29,30,31"
,29-11-1964,,407 ,,"1,4,10,18,31,39"
,22-11-1964,,406 ,,"24,27,33,34,38,47"
,15-11-1964,,405 ,,"2,7,8,20,25,43"
,08-11-1964,,404 ,,"2,10,16,38,39,47"
,01-11-1964,,403 ,,"2,4,26,28,29,31"
,25-10-1964,,402 ,,"3,8,29,30,38,49"
,18-10-1964,,401 ,,"6,14,21,28,30,34"
,11-10-1964,,400 ,,"2,4,16,21,35,38"
,04-10-1964,,399 ,,"13,29,35,36,39,41"
,27-09-1964,,398 ,,"11,15,17,19,34,35"
,20-09-1964,,397 ,,"9,19,27,30,41,44"
,13-09-1964,,396 ,,"4,8,22,32,33,46"
,06-09-1964,,395 ,,"1,20,21,23,28,31"
,30-08-1964,,394 ,,"8,19,22,36,38,40"
,23-08-1964,,393 ,,"15,24,25,32,41,44"
,07-06-1959,,121 ,,"11,12,14,16,19,48"
,31-05-1959,,120 ,,"12,29,32,34,37,49"
,24-05-1959,,119 ,,"5,17,20,23,32,34"
,17-05-1959,,118 ,,"11,16,36,37,41,47"
,10-05-1959,,117 ,,"5,7,21,36,38,49"
,03-05-1959,,116 ,,"4,9,16,17,30,38"
,26-04-1959,,115 ,,"9,16,21,27,36,42"
,19-04-1959,,114 ,,"3,17,20,32,37,47"
,12-04-1959,,113 ,,"2,3,13,15,26,31"
,05-04-1959,,112 ,,"13,26,30,32,45,46"
,29-03-1959,,111 ,,"9,15,35,37,43,44"
,22-03-1959,,110 ,,"5,7,14,18,40,48"
,15-03-1959,,109 ,,"3,11,13,15,31,38"
,08-03-1959,,108 ,,"4,14,15,22,23,34"
,01-03-1959,,107 ,,"1,2,26,36,42,44"
,22-02-1959,,106 ,,"5,7,19,28,45,48"
,15-02-1959,,105 ,,"17,26,36,41,48,49"
,10-04-1960,,165 ,,"34,35,38,39,40,44"
,03-04-1960,,164 ,,"16,17,21,29,37,48"
,27-03-1960,,163 ,,"7,18,20,25,29,46"
,20-03-1960,,162 ,,"9,14,21,25,35,42"
,13-03-1960,,161 ,,"8,12,13,20,39,46"
,06-03-1960,,160 ,,"3,6,7,18,20,29"
,28-02-1960,,159 ,,"13,17,19,22,26,40"
,21-02-1960,,158 ,,"2,4,22,25,26,40"
,14-02-1960,,157 ,,"4,10,28,40,43,45"
,07-02-1960,,156 ,,"2,4,10,16,38,44"
,31-01-1960,,155 ,,"27,28,33,34,41,44"
,24-01-1960,,154 ,,"10,12,18,36,39,49"
,17-01-1960,,153 ,,"3,4,12,20,34,40"
,10-01-1960,,152 ,,"2,6,7,12,20,47"
,03-01-1960,,151 ,,"3,6,11,15,27,48"
,21-05-1961,,223 ,,"2,7,9,23,26,47"
,14-05-1961,,222 ,,"1,2,4,9,40,48"
,07-05-1961,,221 ,,"6,12,16,29,42,44"
,30-04-1961,,220 ,,"9,25,26,27,33,40"
,23-04-1961,,219 ,,"7,17,20,26,33,48"
,16-04-1961,,218 ,,"10,15,27,31,42,44"
,09-04-1961,,217 ,,"2,22,26,35,38,47"
,02-04-1961,,216 ,,"10,21,25,31,33,45"
,26-03-1961,,215 ,,"4,7,16,38,39,47"
,19-03-1961,,214 ,,"11,14,28,29,36,45"
,12-03-1961,,213 ,,"7,10,15,31,34,37"
,05-03-1961,,212 ,,"7,24,33,35,37,40"
,26-02-1961,,211 ,,"2,5,8,10,14,45"
,19-02-1961,,210 ,,"3,22,23,28,40,43"
,07-09-1975,,1087 ,,"6,12,13,37,39,40"
,07-09-1975,,1086 ,,"1,19,23,39,45,46"
,31-08-1975,,1085 ,,"6,10,13,14,38,49"
,31-08-1975,,1084 ,,"2,12,13,30,42,47"
,24-08-1975,,1083 ,,"9,14,26,27,39,46"
,24-08-1975,,1082 ,,"2,15,20,23,30,37"
,17-08-1975,,1081 ,,"14,29,32,37,40,41"
,17-08-1975,,1080 ,,"18,21,24,31,36,45"
,10-08-1975,,1079 ,,"14,18,19,23,37,39"
,10-08-1975,,1078 ,,"7,15,17,27,32,42"
,03-08-1975,,1077 ,,"16,26,36,41,44,48"
,03-08-1975,,1076 ,,"14,25,35,41,42,47"
,27-07-1975,,1075 ,,"1,10,14,23,28,48"
,27-07-1975,,1074 ,,"16,27,28,33,34,45"
,20-07-1975,,1073 ,,"3,6,14,30,32,44"
,20-07-1975,,1072 ,,"13,23,24,34,39,42"
,13-07-1975,,1071 ,,"10,11,24,26,41,45"
,08-08-1976,,1183 ,,"10,21,26,33,35,41"
,08-08-1976,,1182 ,,"1,10,18,41,44,46"
,01-08-1976,,1181 ,,"9,20,24,31,42,45"
,01-08-1976,,1180 ,,"8,10,15,21,31,32"
,25-07-1976,,1179 ,,"9,14,18,19,41,46"
,25-07-1976,,1178 ,,"8,17,21,28,29,48"
,18-07-1976,,1177 ,,"6,18,29,32,37,48"
,18-07-1976,,1176 ,,"5,6,17,20,35,36"
,11-07-1976,,1175 ,,"1,2,5,12,23,36"
,11-07-1976,,1174 ,,"3,15,36,37,38,42"
,04-07-1976,,1173 ,,"13,21,22,25,29,48"
,04-07-1976,,1172 ,,"5,7,19,35,39,45"
,27-06-1976,,1171 ,,"6,13,18,27,34,38"
,19-05-1957,,16 ,,"10,13,19,21,32,34"
